SUID	abundance	AverageShortestPathLength	BetweennessCentrality	class	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	family	genus	isafeature	IsSingleNode	kingdom	Label	lineage	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	order	oriID	PartnerOfMultiEdgedNodePairs	phylum	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	species	Stress	taxon	TopologicalCoefficient	unknowndegree
1739	0.0998728231112273	198.965.071	8.28e-06	none	0.50260078	0.53333333	15	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo200525	Bacteria--OTU_BV5denovo200525	OTU-BV5denovo200525	15	350.4	15	0	none	OTU-BV5denovo200525	0	none	0	0.75258732	37	FALSE	0	OTU-BV5denovo200525	none	5778	OTU_BV5denovo200525	0.45744125	0
2805	0.466677173329303	247.477.361	8.05e-06	Alphaproteobacteria	0.40407737	0.48275862	30	4	Phyllobacteriaceae	none	no	FALSE	Bacteria	Phyllobacteriaceae	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Phyllobacteriaceae	Phyllobacteriaceae	26	18.443.333.333	30	0	Rhizobiales	Phyllobacteriaceae	0	Proteobacteria	4	0.6313066	53	FALSE	0	Phyllobacteriaceae	none	450	Phyllobacteriaceae	0.48791887	0
2509	0.0817011132753032	198.576.973	8.05e-06	Alphaproteobacteria	0.50358306	0.39393939	22	3	Acetobacteraceae	Roseomonas	no	FALSE	Bacteria	Roseomonas	Bacteria--Proteobacteria--Alphaproteobacteria--Rhodospirillales--Acetobacteraceae--Roseomonas	Roseomonas	22	24.840.909.091	22	0	Rhodospirillales	Roseomonas	0	Proteobacteria	0	0.75355757	24	FALSE	0	Roseomonas	none	1188	Roseomonas	0.32599618	0
2317	0.0817011132753032	198.576.973	8.05e-06	Alphaproteobacteria	0.50358306	0.39393939	22	3	Acetobacteraceae	Roseomonas	no	FALSE	Bacteria	OTU-BV5denovo2114	Bacteria--Proteobacteria--Alphaproteobacteria--Rhodospirillales--Acetobacteraceae--Roseomonas--OTU_BV5denovo2114	OTU-BV5denovo2114	22	24.840.909.091	22	0	Rhodospirillales	OTU-BV5denovo2114	0	Proteobacteria	0	0.75355757	24	FALSE	0	OTU-BV5denovo2114	none	1188	OTU_BV5denovo2114	0.32599618	0
2300	0.0883535267934376	199.223.803	8.03e-06	none	0.50194805	0.47435897	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo466256	Bacteria--OTU_BV5denovo466256	OTU-BV5denovo466256	13	33.946.153.846	13	0	none	OTU-BV5denovo466256	0	none	0	0.75194049	35	FALSE	0	OTU-BV5denovo466256	none	3078	OTU_BV5denovo466256	0.44316128	0
19232	0.344844882837054	202.457.956	7.9e-07	Betaproteobacteria	0.49392971	0	3	3	Burkholderiaceae	none	no	FALSE	Bacteria	Burkholderiaceae	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Burkholderiaceae	Burkholderiaceae	3	637	3	0	Burkholderiales	Burkholderiaceae	0	Proteobacteria	0	0.74385511	53	FALSE	0	Burkholderiaceae	none	552	Burkholderiaceae	0.85026738	0
8282	0.310847118540456	202.457.956	7.9e-07	Actinobacteria1	0.49392971	0	3	3	Propionibacteriaceae	Propionibacterium	no	FALSE	Bacteria	Propionibacterium	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Propionibacteriaceae--Propionibacterium	Propionibacterium	3	637	3	0	Actinomycetales	Propionibacterium	0	Actinobacteria	0	0.74385511	57	FALSE	0	Propionibacterium	none	552	Propionibacterium	0.85026738	0
5712	0.169114354155853	202.457.956	7.9e-07	none	0.49392971	0	3	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo203580	Bacteria--OTU_BV5denovo203580	OTU-BV5denovo203580	3	637	3	0	none	OTU-BV5denovo203580	0	none	0	0.74385511	50	FALSE	0	OTU-BV5denovo203580	none	552	OTU_BV5denovo203580	0.85026738	0
5069	0.310847118540456	202.457.956	7.9e-07	Actinobacteria1	0.49392971	0	3	3	Propionibacteriaceae	none	no	FALSE	Bacteria	Propionibacteriaceae	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Propionibacteriaceae	Propionibacteriaceae	3	637	3	0	Actinomycetales	Propionibacteriaceae	0	Actinobacteria	0	0.74385511	57	FALSE	0	Propionibacteriaceae	none	552	Propionibacteriaceae	0.85026738	0
4430	0.344844882837054	202.457.956	7.9e-07	Betaproteobacteria	0.49392971	0	3	3	Burkholderiaceae	Burkholderia	no	FALSE	Bacteria	Burkholderia	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Burkholderiaceae--Burkholderia	Burkholderia	3	637	3	0	Burkholderiales	Burkholderia	0	Proteobacteria	0	0.74385511	53	FALSE	0	Burkholderia	none	552	Burkholderia	0.85026738	0
2005	0.161642600698732	199.223.803	7.96e-06	none	0.50194805	0.27272727	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo20131	Bacteria--OTU_BV5denovo20131	OTU-BV5denovo20131	12	393.75	12	0	none	OTU-BV5denovo20131	0	none	0	0.75194049	47	FALSE	0	OTU-BV5denovo20131	none	5714	OTU_BV5denovo20131	0.51336375	0
417	0.120889744741565	201.164.295	7.6e-07	none	0.49710611	0.35555556	10	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo86336	Bacteria--OTU_BV5denovo86336	OTU-BV5denovo86336	10	294.7	10	0	none	OTU-BV5denovo86336	0	none	0	0.74708926	42	FALSE	0	OTU-BV5denovo86336	none	120	OTU_BV5denovo86336	0.39084881	0
1947	0.0898151233810478	198.318.241	7.62e-06	none	0.50424005	0.43859649	19	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo154065	Bacteria--OTU_BV5denovo154065	OTU-BV5denovo154065	19	25.031.578.947	19	0	none	OTU-BV5denovo154065	0	none	0	0.7542044	33	FALSE	0	OTU-BV5denovo154065	none	3522	OTU_BV5denovo154065	0.32635696	0
1667	394.878.750.915.847	2	7.19e-06	none	0.5	0.88537549	23	3	none	none	no	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	5	14.865.217.391	23	0	none	Unclassified	0	none	18	0.75	174	FALSE	0	Unclassified	none	608	Unclassified	0.1982029	0
1090	0.948648827099879	2	7.19e-06	none	0.5	0.88537549	23	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo1178	Bacteria--OTU_BV5denovo1178	OTU-BV5denovo1178	5	14.865.217.391	23	0	none	OTU-BV5denovo1178	0	none	18	0.75	158	FALSE	0	OTU-BV5denovo1178	none	608	OTU_BV5denovo1178	0.1982029	0
3857	0.109975426798868	200.646.831	7.16e-06	none	0.49838814	0.35897436	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo15271	Bacteria--OTU_BV5denovo15271	OTU-BV5denovo15271	13	30.669.230.769	13	0	none	OTU-BV5denovo15271	0	none	0	0.74838292	39	FALSE	0	OTU-BV5denovo15271	none	642	OTU_BV5denovo15271	0.40621498	0
5586	0.239531738634228	240.232.859	6.8e-07	Tremellomycetes	0.41626279	0	3	4	none	none	no	FALSE	Fungi	Tremellales	Fungi--Basidiomycota--Tremellomycetes--Tremellales	Tremellales	3	183	3	0	Tremellales	Tremellales	0	Basidiomycota	0	0.64941785	35	FALSE	0	Tremellales	none	14	Tremellales	0.39651416	0
1022	0.0770936767081665	197.283.312	6.2e-06	Alphaproteobacteria	0.50688525	0.50752688	31	3	Phyllobacteriaceae	Mesorhizobium	no	FALSE	Bacteria	Mesorhizobium	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Phyllobacteriaceae--Mesorhizobium	Mesorhizobium	31	22.848.387.097	31	0	Rhizobiales	Mesorhizobium	0	Proteobacteria	0	0.75679172	24	FALSE	0	Mesorhizobium	none	562	Mesorhizobium	0.29945461	0
742	0	197.283.312	6.2e-06	Alphaproteobacteria	0.50688525	0.50752688	31	3	Phyllobacteriaceae	Mesorhizobium	no	FALSE	Bacteria	OTU-BV5denovo236875	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Phyllobacteriaceae--Mesorhizobium--OTU_BV5denovo236875	OTU-BV5denovo236875	31	22.848.387.097	31	0	Rhizobiales	OTU-BV5denovo236875	0	Proteobacteria	0	0.75679172	0	FALSE	0	OTU-BV5denovo236875	none	562	OTU_BV5denovo236875	0.29945461	0
1260	0.0680834200523126	200.905.563	5.59e-06	none	0.4977463	0.42222222	10	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo95397	Bacteria--OTU_BV5denovo95397	OTU-BV5denovo95397	10	333.2	10	0	none	OTU-BV5denovo95397	0	none	0	0.74773609	27	FALSE	0	OTU-BV5denovo95397	none	594	OTU_BV5denovo95397	0.44074074	0
5861	0.142557034880182	199.353.169	5.38e-06	Tremellomycetes	0.50162232	0.37777778	10	3	Incertae sedis	Cryptococcus	no	FALSE	Fungi	OTU-FITS2denovo30	Fungi--Basidiomycota--Tremellomycetes--Tremellales--Incertae sedis--Cryptococcus--Cryptococcus victoriae--OTU_FITS2denovo30	OTU-FITS2denovo30	10	407.7	10	0	Tremellales	OTU-FITS2denovo30	0	Basidiomycota	0	0.75161708	28	FALSE	0	OTU-FITS2denovo30	Cryptococcus victoriae	3036	OTU_FITS2denovo30	0.53085938	0
960	0.277237136066747	197.542.044	5.32e-06	Betaproteobacteria	0.50622135	0.46059113	29	3	Oxalobacteraceae	Ralstonia	no	FALSE	Bacteria	OTU-BV5denovo231555	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--Ralstonia--OTU_BV5denovo231555	OTU-BV5denovo231555	29	23.503.448.276	29	0	Burkholderiales	OTU-BV5denovo231555	0	Proteobacteria	0	0.75614489	43	FALSE	0	OTU-BV5denovo231555	none	538	OTU_BV5denovo231555	0.30803995	0
536	0.103051773603257	198.835.705	5.16e-06	Alphaproteobacteria	0.50292778	0.47368421	20	3	Sphingomonadaceae	Novosphingobium	no	FALSE	Bacteria	OTU-BV5denovo6154	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Sphingomonadaceae--Novosphingobium--OTU_BV5denovo6154	OTU-BV5denovo6154	20	267.7	20	0	Sphingomonadales	OTU-BV5denovo6154	0	Proteobacteria	0	0.75291074	25	FALSE	0	OTU-BV5denovo6154	none	742	OTU_BV5denovo6154	0.35131234	0
288	0.0636538612799584	194.566.624	5.11e-05	none	0.51396277	0.14540816	49	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo226391	Bacteria--OTU_BV5denovo226391	OTU-BV5denovo226391	49	22.802.040.816	49	0	none	OTU-BV5denovo226391	0	none	0	0.76358344	33	FALSE	0	OTU-BV5denovo226391	none	16466	OTU_BV5denovo226391	0.29949851	0
1198	0.942666283215628	2	5.05e-06	none	0.5	0.8972332	23	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo1243	Bacteria--OTU_BV5denovo1243	OTU-BV5denovo1243	5	1.487.826.087	23	0	none	OTU-BV5denovo1243	0	none	18	0.75	160	FALSE	0	OTU-BV5denovo1243	none	602	OTU_BV5denovo1243	0.19837681	0
1061	0.0611806557395655	197.542.044	5.02e-05	none	0.50622135	0.16344086	31	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo9307	Bacteria--OTU_BV5denovo9307	OTU-BV5denovo9307	31	25.403.225.806	31	0	none	OTU-BV5denovo9307	0	none	0	0.75614489	29	FALSE	0	OTU-BV5denovo9307	none	14474	OTU_BV5denovo9307	0.33621021	0
3387	0	198.059.508	4.93e-06	none	0.50489876	0.69927536	24	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo20764	Bacteria--OTU_BV5denovo20764	OTU-BV5denovo20764	24	257.5	24	0	none	OTU-BV5denovo20764	0	none	0	0.75485123	0	FALSE	0	OTU-BV5denovo20764	none	716	OTU_BV5denovo20764	0.33704188	0
763	0.0987656357384001	195.730.918	4.8e-05	none	0.51090549	0.14646465	45	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo13190	Bacteria--OTU_BV5denovo13190	OTU-BV5denovo13190	45	23.386.666.667	45	0	none	OTU-BV5denovo13190	0	none	0	0.7606727	38	FALSE	0	OTU-BV5denovo13190	none	15848	OTU_BV5denovo13190	0.30996169	0
1378	0	194.566.624	4.78e-05	Betaproteobacteria	0.51396277	0.38386525	48	3	Burkholderiaceae	Burkholderia	no	FALSE	Bacteria	OTU-BV5denovo190	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Burkholderiaceae--Burkholderia--OTU_BV5denovo190	OTU-BV5denovo190	48	20.566.666.667	48	0	Burkholderiales	OTU-BV5denovo190	0	Proteobacteria	0	0.76358344	0	FALSE	0	OTU-BV5denovo190	none	2918	OTU_BV5denovo190	0.26814429	0
8168	138.966.313.764.918	203.104.787	4.6e-07	Alphaproteobacteria	0.49235669	0.7	5	4	Rhizobiaceae	none	no	FALSE	Bacteria	Rhizobiaceae	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Rhizobiaceae	Rhizobiaceae	1	165.2	5	0	Rhizobiales	Rhizobiaceae	0	Proteobacteria	4	0.74223803	125	FALSE	0	Rhizobiaceae	none	6	Rhizobiaceae	0.22174497	0
998	0.10212169598474	196.119.017	4.69e-05	Gammaproteobacteria	0.50989446	0.31550802	34	3	Sinobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo3044	Bacteria--Proteobacteria--Gammaproteobacteria--Xanthomonadales--Sinobacteraceae--OTU_BV5denovo3044	OTU-BV5denovo3044	34	177.5	34	0	Xanthomonadales	OTU-BV5denovo3044	0	Proteobacteria	0	0.75970246	22	FALSE	0	OTU-BV5denovo3044	none	3020	OTU_BV5denovo3044	0.23081925	0
323	0.102744557020304	199.223.803	4.59e-06	none	0.50194805	0.33333333	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo76258	Bacteria--OTU_BV5denovo76258	OTU-BV5denovo76258	13	37.884.615.385	13	0	none	OTU-BV5denovo76258	0	none	0	0.75194049	39	FALSE	0	OTU-BV5denovo76258	none	3146	OTU_BV5denovo76258	0.49457722	0
2953	115.791.278.159.502	198.188.875	4.57e-06	Sordariomycetes	0.50456919	0.52631579	19	3	none	none	no	FALSE	Fungi	Hypocreales	Fungi--Ascomycota--Sordariomycetes--Hypocreales	Hypocreales	9	29.647.368.421	19	0	Hypocreales	Hypocreales	0	Ascomycota	10	0.75452781	60	FALSE	0	Hypocreales	none	1748	Hypocreales	0.38603344	0
6400	0.115437972684049	198.965.071	4.46e-06	Betaproteobacteria	0.50260078	0.53846154	13	3	Oxalobacteraceae	Cupriavidus	no	FALSE	Bacteria	OTU-BV5denovo818	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--Cupriavidus--OTU_BV5denovo818	OTU-BV5denovo818	13	31.776.923.077	13	0	Burkholderiales	OTU-BV5denovo818	0	Proteobacteria	0	0.75258732	28	FALSE	0	OTU-BV5denovo818	none	1614	OTU_BV5denovo818	0.41376202	0
2726	0.115437972684049	198.965.071	4.46e-06	Betaproteobacteria	0.50260078	0.53846154	13	3	Oxalobacteraceae	Cupriavidus	no	FALSE	Bacteria	Cupriavidus	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae--Cupriavidus	Cupriavidus	13	31.776.923.077	13	0	Burkholderiales	Cupriavidus	0	Proteobacteria	0	0.75258732	28	FALSE	0	Cupriavidus	none	1614	Cupriavidus	0.41376202	0
5364	0.140234871002141	200.388.098	4.45e-06	Dothideomycetes	0.49903163	0.22222222	10	3	unidentified	unidentifiedcross187	no	FALSE	Fungi	Pleosporales sp 1 MU_2012	Fungi--Ascomycota--Dothideomycetes--Pleosporales--unidentified--unidentifiedcross187--unidentified1--Pleosporales sp 1 MU_2012	Pleosporales sp 1 MU_2012	10	414.5	10	0	Pleosporales	Pleosporales sp 1 MU_2012	0	Ascomycota	0	0.74902975	32	FALSE	0	Pleosporales sp 1 MU_2012	unidentified1	3044	Pleosporales sp 1 MU_2012	0.54598155	0
1628	0.140234871002141	200.388.098	4.45e-06	Dothideomycetes	0.49903163	0.22222222	10	3	unidentified	unidentified	no	FALSE	Fungi	OTU-FITS2denovo13	Fungi--Ascomycota--Dothideomycetes--Pleosporales--unidentified--unidentifiedcross187--unidentified1--Pleosporales sp 1 MU_2012--OTU_FITS2denovo13	OTU-FITS2denovo13	10	414.5	10	0	Pleosporales	OTU-FITS2denovo13	0	Ascomycota	0	0.74902975	32	FALSE	0	OTU-FITS2denovo13	Pleosporales sp 1 MU_2012	3044	OTU_FITS2denovo13	0.54598155	0
1353	0.140234871002141	200.388.098	4.45e-06	Dothideomycetes	0.49903163	0.22222222	10	3	unidentified	unidentifiedcross187	no	FALSE	Fungi	unidentifiedcross187	Fungi--Ascomycota--Dothideomycetes--Pleosporales--unidentified--unidentifiedcross187	unidentifiedcross187	10	414.5	10	0	Pleosporales	unidentifiedcross187	0	Ascomycota	0	0.74902975	32	FALSE	0	unidentifiedcross187	none	3044	unidentifiedcross187	0.54598155	0
2902	0.0950369777621173	195.730.918	4.45e-05	none	0.51090549	0.16410256	40	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo372088	Bacteria--OTU_BV5denovo372088	OTU-BV5denovo372088	40	244.75	40	0	none	OTU-BV5denovo372088	0	none	0	0.7606727	36	FALSE	0	OTU-BV5denovo372088	none	15398	OTU_BV5denovo372088	0.31951697	0
2242	0.238433873297242	198.965.071	4.36e-06	Betaproteobacteria	0.50260078	0.34285714	15	3	Burkholderiaceae	Burkholderia	no	FALSE	Bacteria	OTU-BV5denovo2267	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Burkholderiaceae--Burkholderia--bryophila--OTU_BV5denovo2267	OTU-BV5denovo2267	15	23.326.666.667	15	0	Burkholderiales	OTU-BV5denovo2267	0	Proteobacteria	0	0.75258732	39	FALSE	0	OTU-BV5denovo2267	bryophila	748	OTU_BV5denovo2267	0.30452567	0
1241	0.238433873297242	198.965.071	4.36e-06	Betaproteobacteria	0.50260078	0.34285714	15	3	Burkholderiaceae	Burkholderia	no	FALSE	Bacteria	bryophila	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Burkholderiaceae--Burkholderia--bryophila	bryophila	15	23.326.666.667	15	0	Burkholderiales	bryophila	0	Proteobacteria	0	0.75258732	39	FALSE	0	bryophila	bryophila	748	bryophila	0.30452567	0
2365	0	198.576.973	4.18e-06	Bacilli	0.50358306	0.7	16	3	Paenibacillaceae	none	no	FALSE	Bacteria	Paenibacillaceae	Bacteria--Firmicutes--Bacilli--Bacillales--Paenibacillaceae	Paenibacillaceae	16	301.75	16	0	Bacillales	Paenibacillaceae	0	Firmicutes	0	0.75355757	0	FALSE	0	Paenibacillaceae	none	1598	Paenibacillaceae	0.39290365	0
979	0	198.576.973	4.18e-06	Bacilli	0.50358306	0.7	16	3	Paenibacillaceae	Paenibacillus	no	FALSE	Bacteria	Paenibacillus	Bacteria--Firmicutes--Bacilli--Bacillales--Paenibacillaceae--Paenibacillus	Paenibacillus	16	301.75	16	0	Bacillales	Paenibacillus	0	Firmicutes	0	0.75355757	0	FALSE	0	Paenibacillus	none	1598	Paenibacillus	0.39290365	0
3733	202.931.883.848.034	294.178.525	4.15e-05	none	0.33992964	0.26666667	10	4	none	none	no	FALSE	Bacteria	Proteobacteria	Bacteria--Proteobacteria	Proteobacteria	0	18.7	10	0	none	Proteobacteria	0	Proteobacteria	10	0.51455369	209	FALSE	0	Proteobacteria	none	252	Proteobacteria	0.35769231	0
2330	0.189679665529673	201.164.295	4.07e-06	none	0.49710611	0.11111111	9	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo24131	Unclassified--OTU_BV5denovo24131	OTU-BV5denovo24131	9	46.555.555.556	9	0	none	OTU-BV5denovo24131	0	none	0	0.74708926	57	FALSE	0	OTU-BV5denovo24131	none	3064	OTU_BV5denovo24131	0.62	0
6293	0.120064651741278	199.611.902	3.85e-06	none	0.50097213	0.27777778	9	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo318359	Bacteria--OTU_BV5denovo318359	OTU-BV5denovo318359	9	46.977.777.778	9	0	none	OTU-BV5denovo318359	0	none	0	0.75097025	43	FALSE	0	OTU-BV5denovo318359	none	3040	OTU_BV5denovo318359	0.61248732	0
2745	0.176867991599925	201.293.661	3.85e-06	none	0.49678663	0.07142857	8	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo291253	Unclassified--OTU_BV5denovo291253	OTU-BV5denovo291253	8	506.125	8	0	none	OTU-BV5denovo291253	0	none	0	0.74676585	66	FALSE	0	OTU-BV5denovo291253	none	3040	OTU_BV5denovo291253	0.674	0
1797	0.144350041703951	201.293.661	3.85e-06	none	0.49678663	0.07142857	8	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo172866	Bacteria--OTU_BV5denovo172866	OTU-BV5denovo172866	8	506.125	8	0	none	OTU-BV5denovo172866	0	none	0	0.74676585	50	FALSE	0	OTU-BV5denovo172866	none	3040	OTU_BV5denovo172866	0.674	0
481	0.176915070752801	197.542.044	3.76e-06	Alphaproteobacteria	0.50622135	0.8226601	29	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo53526	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo53526	OTU-BV5denovo53526	14	21.589.655.172	29	0	Rhizobiales	OTU-BV5denovo53526	0	Proteobacteria	15	0.75614489	33	FALSE	0	OTU-BV5denovo53526	none	206	OTU_BV5denovo53526	0.28295747	0
15654	0.214316936943304	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo282896	Bacteria--OTU_BV5denovo282896	OTU-BV5denovo282896	7	54.271.428.571	7	0	none	OTU-BV5denovo282896	0	none	0	0.74644243	65	FALSE	0	OTU-BV5denovo282896	none	3002	OTU_BV5denovo282896	0.72421696	0
6889	0.209299813233173	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo72015	Bacteria--Proteobacteria--OTU_BV5denovo72015	OTU-BV5denovo72015	7	54.271.428.571	7	0	none	OTU-BV5denovo72015	0	Proteobacteria	0	0.74644243	69	FALSE	0	OTU-BV5denovo72015	none	3002	OTU_BV5denovo72015	0.72421696	0
2826	0.332283970162933	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo81582	Bacteria--OTU_BV5denovo81582	OTU-BV5denovo81582	7	54.271.428.571	7	0	none	OTU-BV5denovo81582	0	none	0	0.74644243	88	FALSE	0	OTU-BV5denovo81582	none	3002	OTU_BV5denovo81582	0.72421696	0
2818	0.258025398604961	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo138838	Bacteria--OTU_BV5denovo138838	OTU-BV5denovo138838	7	54.271.428.571	7	0	none	OTU-BV5denovo138838	0	none	0	0.74644243	79	FALSE	0	OTU-BV5denovo138838	none	3002	OTU_BV5denovo138838	0.72421696	0
2581	0.274216226288811	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo262759	Bacteria--OTU_BV5denovo262759	OTU-BV5denovo262759	7	54.271.428.571	7	0	none	OTU-BV5denovo262759	0	none	0	0.74644243	82	FALSE	0	OTU-BV5denovo262759	none	3002	OTU_BV5denovo262759	0.72421696	0
2428	0.0702595245610071	199.741.268	3.73e-06	none	0.50064767	0.41666667	9	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo327927	Bacteria--OTU_BV5denovo327927	OTU-BV5denovo327927	9	45.922.222.222	9	0	none	OTU-BV5denovo327927	0	none	0	0.75064683	29	FALSE	0	OTU-BV5denovo327927	none	3002	OTU_BV5denovo327927	0.59950682	0
2322	0.205589679266153	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo39945	Bacteria--OTU_BV5denovo39945	OTU-BV5denovo39945	7	54.271.428.571	7	0	none	OTU-BV5denovo39945	0	none	0	0.74644243	64	FALSE	0	OTU-BV5denovo39945	none	3002	OTU_BV5denovo39945	0.72421696	0
1579	0.264243015859467	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo121190	Bacteria--OTU_BV5denovo121190	OTU-BV5denovo121190	7	54.271.428.571	7	0	none	OTU-BV5denovo121190	0	none	0	0.74644243	78	FALSE	0	OTU-BV5denovo121190	none	3002	OTU_BV5denovo121190	0.72421696	0
1208	0.167094956325154	201.423.027	3.73e-06	none	0.49646757	0	7	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo22715	Bacteria--OTU_BV5denovo22715	OTU-BV5denovo22715	7	54.271.428.571	7	0	none	OTU-BV5denovo22715	0	none	0	0.74644243	58	FALSE	0	OTU-BV5denovo22715	none	3002	OTU_BV5denovo22715	0.72421696	0
1892	0	198.965.071	3.67e-06	none	0.50260078	0.68421053	19	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo167566	Bacteria--OTU_BV5denovo167566	OTU-BV5denovo167566	19	28.231.578.947	19	0	none	OTU-BV5denovo167566	0	none	0	0.75258732	0	FALSE	0	OTU-BV5denovo167566	none	650	OTU_BV5denovo167566	0.37049316	0
3943	0.181162789614551	200.517.464	3.38e-06	Leotiomycetes	0.49870968	0.38888889	9	3	Incertae sedis	Incertae sediscross217	no	FALSE	Fungi	Incertae sediscross217	Fungi--Ascomycota--Leotiomycetes--Helotiales--Incertae sedis--Incertae sediscross217	Incertae sediscross217	9	18.855.555.556	9	0	Helotiales	Incertae sediscross217	0	Ascomycota	0	0.74870634	27	FALSE	0	Incertae sediscross217	none	106	Incertae sediscross217	0.24809942	0
1272	0.181162789614551	200.517.464	3.38e-06	Leotiomycetes	0.49870968	0.38888889	9	3	Incertae sedis	Tetracladium	no	FALSE	Fungi	OTU-FITS2denovo7	Fungi--Ascomycota--Leotiomycetes--Helotiales--Incertae sedis--Incertae sediscross217--Tetracladium--Tetracladium maxilliforme--OTU_FITS2denovo7	OTU-FITS2denovo7	9	18.855.555.556	9	0	Helotiales	OTU-FITS2denovo7	0	Ascomycota	0	0.74870634	27	FALSE	0	OTU-FITS2denovo7	Tetracladium maxilliforme	106	OTU_FITS2denovo7	0.24809942	0
2571	0.0569545658117259	199.353.169	3.36e-06	none	0.50162232	0.57142857	14	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo26833	Bacteria--OTU_BV5denovo26833	OTU-BV5denovo26833	14	299.5	14	0	none	OTU-BV5denovo26833	0	none	0	0.75161708	26	FALSE	0	OTU-BV5denovo26833	none	636	OTU_BV5denovo26833	0.39201571	0
3099	0.186190202855941	198.447.607	3.25e-06	Bacilli	0.50391134	0.625	17	3	Bacillaceae	none	no	FALSE	Bacteria	OTU-BV5denovo401822	Bacteria--Firmicutes--Bacilli--Bacillales--Bacillaceae--OTU_BV5denovo401822	OTU-BV5denovo401822	17	32.094.117.647	17	0	Bacillales	OTU-BV5denovo401822	0	Firmicutes	0	0.75388098	35	FALSE	0	OTU-BV5denovo401822	none	1636	OTU_BV5denovo401822	0.41789216	0
510	0.124024147532633	197.283.312	3.09e-05	none	0.50688525	0.19211823	29	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo4264	Bacteria--OTU_BV5denovo4264	OTU-BV5denovo4264	29	25.713.793.103	29	0	none	OTU-BV5denovo4264	0	none	0	0.75679172	43	FALSE	0	OTU-BV5denovo4264	none	17756	OTU_BV5denovo4264	0.33851256	0
