X.SampleID	Year	Plate	Country	Site	Biome	Soil_type	Compartment	Infection	Description	Barcode	Run	Latitude	Longitude	Altitude	Annual_Temp	Min_Temp_Ave	Min_Temp_Abs	Max_Temp_Ave	Max_Temp_Abs	Annual_Rain	Min_Rain_Abs	Max_Rain_Abs	Rare_taxa_status	Chlorophyta_rare_taxa_status	Conosa_rare_taxa_status	Ochrophyta_rare_taxa_status	Cercozoa_rare_taxa_status	Ciliophora_rare_taxa_status	Lobosa_rare_taxa_status	Metazoa_rare_taxa_status	Discoba_rare_taxa_status	Discoba_taxa_status	Chlorophyta_taxa_status	Ochrophyta_taxa_status	Bracteacoccus_taxa_status	Apicomplexa_taxa_status	Lobosa_taxa_status	Conosa_taxa_status	Metazoa_taxa_status	Ciliophora_taxa_status	Cercozoa_taxa_status	Lecanorales_taxa_status	Helotiales_taxa_status
T016	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D112	D.Otrad.16	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	NA	NA
T017	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D113	D.Otrad.17	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T018	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D114	D.Otrad.18	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_positive	Chlorophyta_rare_taxa_positive	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_positive	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	NA	NA
T019	2016	C	Sweden	KFB	Natural	Rocky	Epi	Uninfected	D115	D.Otrad.19	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T020	2016	C	Sweden	KFB	Natural	Rocky	Epi	Uninfected	D116	D.Otrad.20	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_negative	Ciliophora_positive	Cercozoa_positive	NA	NA
T021	2016	C	Sweden	KFB	Natural	Rocky	Epi	Uninfected	D117	D.Otrad.21	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_negative	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T022	2016	C	Sweden	KFB	Natural	Rocky	Endo	Uninfected	D118	D.Otrad.22	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T023	2016	C	Sweden	KFB	Natural	Rocky	Endo	Uninfected	D119	D.Otrad.23	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T024	2016	C	Sweden	KFB	Natural	Rocky	Endo	Uninfected	D120	D.Otrad.24	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T025	2017	E	Spain	CDC	Suburban	Sandy	Epi	Uninfected	D121	D.Otrad.25	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T026	2017	E	Spain	CDC	Suburban	Sandy	Epi	Uninfected	D122	D.Otrad.26	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T027	2017	E	Spain	CDC	Suburban	Sandy	Epi	Uninfected	D123	D.Otrad.27	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T028	2017	E	Spain	CDC	Suburban	Sandy	Endo	Uninfected	D124	D.Otrad.28	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T029	2017	E	Spain	CDC	Suburban	Sandy	Endo	Uninfected	D125	D.Otrad.29	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T030	2017	E	Spain	CDC	Suburban	Sandy	Endo	Uninfected	D126	D.Otrad.30	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T031	2017	E	Spain	CDC	Suburban	Sandy	Epi	Infected	D127	D.Otrad.31	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T032	2017	E	Spain	CDC	Suburban	Sandy	Epi	Infected	D128	D.Otrad.32	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T033	2017	E	Spain	CDC	Suburban	Sandy	Epi	Infected	D129	D.Otrad.33	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T034	2017	E	Spain	CDC	Suburban	Sandy	Endo	Infected	D130	D.Otrad.34	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
T035	2017	E	Spain	CDC	Suburban	Sandy	Endo	Infected	D131	D.Otrad.35	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T036	2017	E	Spain	CDC	Suburban	Sandy	Endo	Infected	D132	D.Otrad.36	D	41.21	-4.55	787	12.31	5.8	-0.3	18.5	30.6	439.7	14.9	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T037	2015	G	France	LA	Suburban	Rocky	Epi	Infected	D133	D.Otrad.37	D	43.56	1.65	246	12.5	5.1	0.8	19.9	26.7	749	43	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T038	2015	G	France	LA	Suburban	Rocky	Epi	Infected	D134	D.Otrad.38	D	43.56	1.65	246	12.5	5.1	0.8	19.9	26.7	749	43	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T039	2015	G	France	LA	Suburban	Rocky	Epi	Infected	D135	D.Otrad.39	D	43.56	1.65	246	12.5	5.1	0.8	19.9	26.7	749	43	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T040	2015	H	Germany	EY	Urban	Rocky	Epi	Uninfected	D136	D.Otrad.40	D	48.45	8.78	386	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_negative	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T041	2015	H	Germany	EY	Urban	Rocky	Epi	Uninfected	D137	D.Otrad.41	D	48.45	8.78	386	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T042	2015	H	Germany	EY	Urban	Rocky	Epi	Uninfected	D138	D.Otrad.42	D	48.45	8.78	386	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	NA	NA
T043	2015	G	France	CH	Suburban	Humic	Epi	Uninfected	D139	D.Otrad.43	D	43.31	1.52	198	12.8	5.4	1.1	20.2	26.9	719	44	76	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T044	2015	G	France	CH	Suburban	Humic	Epi	Uninfected	D140	D.Otrad.44	D	43.31	1.52	198	12.8	5.4	1.1	20.2	26.9	719	44	76	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T045	2015	G	France	CH	Suburban	Humic	Epi	Uninfected	D141	D.Otrad.45	D	43.31	1.52	198	12.8	5.4	1.1	20.2	26.9	719	44	76	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T046	2015	H	Germany	ERG	Urban	Rocky	Epi	Infected	D142	D.Otrad.46	D	48.5	8.81	471	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_positive	Helotiales_positive
T047	2015	H	Germany	ERG	Urban	Rocky	Epi	Infected	D143	D.Otrad.47	D	48.5	8.81	471	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T048	2015	H	Germany	ERG	Urban	Rocky	Epi	Infected	D144	D.Otrad.48	D	48.5	8.81	471	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T001	2016	A	Germany	JUG	Suburban	Rocky	Epi	Uninfected	D145	D.Ftrad.1	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_positive	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T002	2016	A	Germany	JUG	Suburban	Rocky	Epi	Uninfected	D146	D.Ftrad.2	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T003	2016	A	Germany	JUG	Suburban	Rocky	Epi	Uninfected	D147	D.Ftrad.3	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T004	2016	A	Germany	JUG	Suburban	Rocky	Epi	Infected	D148	D.Ftrad.4	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T005	2016	A	Germany	JUG	Suburban	Rocky	Epi	Infected	D149	D.Ftrad.5	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T006	2016	A	Germany	JUG	Suburban	Rocky	Epi	Infected	D150	D.Ftrad.6	D	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T007	2016	A	Germany	WH	Urban	Rocky	Epi	Uninfected	D151	D.Ftrad.7	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_positive	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T008	2016	A	Germany	WH	Urban	Rocky	Epi	Uninfected	D152	D.Ftrad.8	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T009	2016	A	Germany	WH	Urban	Rocky	Epi	Uninfected	D153	D.Ftrad.9	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_positive	Helotiales_positive
T010	2016	A	Germany	WH	Urban	Rocky	Epi	Infected	D154	D.Ftrad.10	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T011	2016	A	Germany	WH	Urban	Rocky	Epi	Infected	D155	D.Ftrad.11	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T012	2016	A	Germany	WH	Urban	Rocky	Epi	Infected	D156	D.Ftrad.12	D	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_positive	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T013	2016	C	Sweden	KFA	Natural	Rocky	Epi	Uninfected	D157	D.Ftrad.13	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	Lecanorales_negative	Helotiales_positive
T014	2016	C	Sweden	KFA	Natural	Rocky	Epi	Uninfected	D158	D.Ftrad.14	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	NA	NA
T015	2016	C	Sweden	KFA	Natural	Rocky	Epi	Uninfected	D159	D.Ftrad.15	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T016	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D160	D.Ftrad.16	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_positive	NA	NA
T017	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D161	D.Ftrad.17	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T018	2016	C	Sweden	KFA	Natural	Rocky	Endo	Uninfected	D162	D.Ftrad.18	D	63.02	18.32	16	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_positive	Chlorophyta_rare_taxa_positive	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_positive	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_positive	Apicomplexa_negative	Lobosa_positive	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_positive	NA	NA
T019	2016	C	Sweden	KFB	Natural	Rocky	Epi	Uninfected	D163	D.Ftrad.19	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Lecanorales_negative	Helotiales_positive
T020	2016	C	Sweden	KFB	Natural	Rocky	Epi	Uninfected	D164	D.Ftrad.20	D	63.07	18.32	31	3.1	-1.27	-34.7	7.36	32	718.39	0.7	323.7	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_positive	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_negative	Ciliophora_positive	Cercozoa_positive	NA	NA
